SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,PLAYER_NAME_LABEL,YEAR,MONTH,GAME_SCORE,PTS_ROLL10,AST_ROLL10,REB_ROLL10,GAME_SCORE_ROLL10
22020,201935,22000209,,BKN vs. MIL,W,41,13,25,0.52,3,10,0.3,5,6,0.833,1,5,6,12,0,1,6,3,34,5,1,2020-21,James Harden,,,25.4,22.8,11.6,7.7,22.3
22020,201935,22000190,,BKN vs. ORL,W,40,8,18,0.444,3,10,0.3,13,15,0.867,1,11,12,14,4,1,9,3,32,7,1,2020-21,James Harden,,,30.1,23.4,12.0,8.1,23.0
22020,201935,22000161,,HOU vs. LAL,L,31,5,16,0.313,1,6,0.167,5,5,1.0,1,6,7,6,1,0,3,2,16,-23,1,2020-21,James Harden,,,10.7,23.3,11.4,8.1,22.0
22020,201935,22000146,,HOU vs. LAL,L,38,7,14,0.5,2,8,0.25,4,5,0.8,1,5,6,9,0,2,7,2,20,-11,1,2020-21,James Harden,,,14.7,23.0,10.9,7.5,21.0
22020,201935,22000127,,HOU vs. ORL,W,31,6,13,0.462,3,9,0.333,0,0,0.0,0,5,5,13,0,1,2,2,15,26,1,2020-21,James Harden,,,16.8,22.0,11.1,7.0,19.9
22020,201935,22000107,,HOU @ IND,L,39,5,14,0.357,1,5,0.2,4,4,1.0,0,4,4,12,1,2,4,2,15,3,1,2020-21,James Harden,,,14.4,20.4,10.8,6.6,18.0
22020,201935,22000098,,HOU vs. DAL,L,38,5,17,0.294,3,11,0.273,8,10,0.8,0,3,3,10,2,0,2,1,21,-24,1,2020-21,James Harden,,,17.8,20.5,11.0,6.5,17.7
22020,201935,22000065,,HOU vs. SAC,W,38,10,24,0.417,4,11,0.364,9,11,0.818,2,4,6,8,1,1,6,2,33,8,1,2020-21,James Harden,,,22.5,22.6,10.7,6.4,18.9
22020,201935,22000044,,HOU @ DEN,L,31,10,16,0.625,5,9,0.556,9,9,1.0,0,6,6,8,1,0,5,2,34,-12,1,2020-21,James Harden,,,29.4,24.1,10.4,6.5,20.2
22020,201935,22000029,,HOU @ POR,L,43,12,21,0.571,6,13,0.462,14,16,0.875,1,3,4,17,1,0,5,1,44,-6,1,2020-21,James Harden,,,42.4,26.4,10.9,5.9,22.4
22021,201935,22101214,,PHI vs. IND,W,39,7,16,0.438,2,9,0.222,6,6,1.0,0,4,4,14,1,0,5,2,22,12,1,2021-22,James Harden,,,19.8,25.2,11.1,5.7,21.9
22021,201935,22101197,,PHI @ TOR,L,39,3,12,0.25,1,4,0.25,6,6,1.0,0,4,4,15,0,0,3,1,13,7,1,2021-22,James Harden,,,14.1,23.3,11.2,4.9,20.3
22021,201935,22101178,,PHI @ IND,W,40,4,10,0.4,2,7,0.286,1,2,0.5,0,3,3,14,1,0,4,2,11,7,1,2021-22,James Harden,,,12.1,22.8,12.0,4.5,20.4
22021,201935,22101170,,PHI @ CLE,W,41,4,13,0.308,2,7,0.286,11,12,0.917,4,6,10,10,0,0,4,2,21,4,1,2021-22,James Harden,,,19.9,22.9,12.1,4.9,20.9
22021,201935,22101161,,PHI vs. CHA,W,31,4,10,0.4,2,6,0.333,2,2,1.0,2,6,8,13,1,0,5,1,12,27,1,2021-22,James Harden,,,14.5,22.6,12.1,5.2,20.7
22021,201935,22101147,,PHI @ DET,L,38,4,15,0.267,2,9,0.222,8,9,0.889,0,9,9,7,2,1,3,0,18,-1,1,2021-22,James Harden,,,16.0,22.9,11.6,5.7,20.8
22021,201935,22101131,,PHI vs. MIL,L,37,9,17,0.529,4,10,0.4,10,12,0.833,0,5,5,9,0,1,2,3,32,3,1,2021-22,James Harden,,,28.2,24.0,11.5,5.9,21.9
22021,201935,22101118,,PHI @ PHX,L,39,2,11,0.182,2,5,0.4,8,8,1.0,1,6,7,9,1,0,2,3,14,-16,1,2021-22,James Harden,,,13.7,22.1,11.6,6.0,21.0
22021,201935,22101106,,PHI @ LAC,W,34,7,15,0.467,4,9,0.444,11,11,1.0,1,14,15,7,2,1,4,1,29,28,1,2021-22,James Harden,,,29.4,21.6,11.5,6.9,21.0
22021,201935,22101093,,PHI @ LAL,W,37,7,18,0.389,1,6,0.167,9,10,0.9,1,6,7,7,1,0,3,3,24,2,1,2021-22,James Harden,,,18.0,19.6,10.5,7.2,18.6
22021,201935,22101069,,PHI vs. TOR,L,38,5,12,0.417,0,4,0.0,7,10,0.7,0,9,9,8,2,0,6,4,17,-1,1,2021-22,James Harden,,,12.1,19.1,9.9,7.7,17.8
22021,201935,22101046,,PHI vs. DAL,W,42,6,14,0.429,3,8,0.375,9,10,0.9,0,7,7,12,2,1,2,2,24,3,1,2021-22,James Harden,,,26.6,20.2,9.6,8.0,19.0
22021,201935,22101034,,PHI @ CLE,W,42,5,12,0.417,1,6,0.167,10,12,0.833,0,2,2,11,2,0,4,1,21,18,1,2021-22,James Harden,,,19.7,21.2,9.3,7.9,19.8
22021,201935,22101022,,PHI vs. DEN,L,39,6,11,0.545,1,4,0.25,11,12,0.917,0,9,9,11,0,1,4,1,24,2,1,2021-22,James Harden,,,25.0,21.5,9.4,7.8,20.3
22021,201935,22101015,,PHI @ ORL,W,44,5,19,0.263,3,11,0.273,13,15,0.867,1,5,6,6,3,0,3,1,26,4,1,2021-22,James Harden,,,19.9,22.9,8.7,7.6,20.9
22021,201935,22100993,,PHI vs. BKN,L,29,3,17,0.176,3,7,0.429,2,2,1.0,1,5,6,5,2,0,4,3,11,-30,1,2021-22,James Harden,,,2.8,22.2,8.5,7.3,19.5
22021,201935,22100969,,PHI vs. CHI,W,38,5,15,0.333,1,5,0.2,5,6,0.833,1,7,8,14,0,0,3,3,16,12,1,2021-22,James Harden,,,15.5,20.6,9.0,7.6,18.3
22021,201935,22100947,,PHI vs. CLE,W,36,6,10,0.6,2,4,0.5,11,12,0.917,0,3,3,11,1,0,3,4,25,6,1,2021-22,James Harden,,,25.0,21.7,9.2,7.2,19.4
22021,201935,22100934,,PHI vs. NYK,W,36,8,13,0.615,2,6,0.333,8,10,0.8,0,9,9,9,0,0,3,3,26,9,1,2021-22,James Harden,,,24.1,21.4,9.4,6.6,18.9
22021,201935,22100912,,PHI @ NYK,W,39,8,14,0.571,3,7,0.429,10,10,1.0,0,10,10,16,5,0,3,4,29,19,1,2021-22,James Harden,,,37.0,21.9,10.3,6.9,20.8
22021,201935,22100901,,PHI @ MIN,W,35,7,12,0.583,5,7,0.714,8,9,0.889,1,7,8,12,0,0,2,4,27,35,1,2021-22,James Harden,,,28.6,22.9,10.7,6.8,22.4
22021,201935,22100780,,BKN @ SAC,L,37,2,11,0.182,0,5,0.0,0,0,0.0,0,7,7,12,0,1,6,3,4,-21,1,2021-22,James Harden,,,1.1,20.9,10.7,6.8,19.9
22021,201935,22100772,,BKN @ PHX,L,37,6,19,0.316,3,8,0.375,7,9,0.778,1,4,5,10,1,0,4,1,22,-11,1,2021-22,James Harden,,,15.8,21.0,10.6,7.1,19.5
22021,201935,22100718,,BKN vs. LAL,L,38,11,24,0.458,2,7,0.286,9,9,1.0,3,9,12,11,2,1,6,1,33,-12,1,2021-22,James Harden,,,29.4,21.9,10.6,7.4,19.9
22021,201935,22100706,,BKN @ MIN,L,35,4,13,0.308,1,4,0.25,4,4,1.0,0,5,5,13,1,0,6,2,13,-14,1,2021-22,James Harden,,,10.3,20.6,11.3,7.3,19.0
22021,201935,22100691,,BKN @ SAS,W,37,13,24,0.542,4,8,0.5,7,7,1.0,1,9,10,11,0,1,3,3,37,18,1,2021-22,James Harden,,,33.0,23.2,11.9,7.7,22.0
22021,201935,22100669,,BKN @ WAS,W,39,7,21,0.333,0,5,0.0,4,6,0.667,0,8,8,9,0,0,8,3,18,-8,1,2021-22,James Harden,,,4.8,23.4,11.4,7.7,20.9
22021,201935,22100657,,BKN @ CLE,L,40,5,12,0.417,2,4,0.5,10,15,0.667,2,5,7,10,2,0,4,2,22,-18,1,2021-22,James Harden,,,20.7,23.1,11.3,8.1,20.5
22021,201935,22100644,,BKN vs. NOP,W,40,9,15,0.6,2,5,0.4,7,8,0.875,1,7,8,15,1,1,6,3,27,21,1,2021-22,James Harden,,,27.5,23.2,11.9,8.0,20.8
22021,201935,22100630,,BKN vs. OKC,L,36,7,22,0.318,3,11,0.273,9,9,1.0,1,6,7,9,3,3,3,2,26,-9,1,2021-22,James Harden,,,23.5,22.9,11.2,7.7,19.5
22021,201935,22100625,,BKN @ CHI,W,33,6,13,0.462,5,8,0.625,8,8,1.0,1,6,7,16,1,1,2,0,25,24,1,2021-22,James Harden,,,31.7,22.7,11.6,7.6,19.8
22021,201935,22100602,,BKN vs. SAS,W,44,9,18,0.5,2,5,0.4,6,7,0.857,0,7,7,12,1,1,6,3,26,5,1,2021-22,James Harden,,,21.6,24.9,11.6,7.6,21.8
22021,201935,22100583,,BKN vs. MIL,L,36,6,15,0.4,1,3,0.333,3,3,1.0,0,9,9,7,0,1,5,1,16,-18,1,2021-22,James Harden,,,10.8,24.3,11.3,8.0,21.3
22021,201935,22100571,,BKN @ IND,W,40,5,12,0.417,0,4,0.0,8,10,0.8,0,5,5,6,1,0,1,3,18,3,1,2021-22,James Harden,,,15.3,22.8,10.8,7.3,19.9
22021,201935,22100554,,BKN vs. MEM,L,32,5,14,0.357,2,7,0.286,7,8,0.875,2,2,4,8,1,1,5,1,19,-15,1,2021-22,James Harden,,,14.7,23.4,10.3,7.2,20.4
22021,201935,22100542,,BKN vs. LAC,L,40,9,22,0.409,3,11,0.273,13,15,0.867,2,10,12,13,1,0,4,3,34,-9,1,2021-22,James Harden,,,30.7,23.1,10.5,7.4,20.1
22021,201935,22100525,,BKN vs. PHI,L,40,9,20,0.45,1,5,0.2,14,18,0.778,3,11,14,10,2,0,6,3,33,-3,1,2021-22,James Harden,,,28.2,24.6,10.6,8.0,22.5
22021,201935,22100507,,BKN @ LAC,W,40,15,25,0.6,4,9,0.444,5,5,1.0,0,8,8,15,2,0,3,4,39,17,1,2021-22,James Harden,,,37.8,26.3,11.1,8.1,24.2
22021,201935,22100491,,BKN @ LAL,W,39,10,25,0.4,3,8,0.375,13,17,0.765,2,8,10,10,1,3,4,5,36,5,1,2021-22,James Harden,,,28.8,27.2,10.6,8.3,24.3
22021,201935,22100384,,BKN @ ATL,W,41,8,17,0.471,0,5,0.0,4,4,1.0,0,5,5,11,0,0,6,1,20,8,1,2021-22,James Harden,,,14.1,26.6,10.8,8.1,23.4
22021,201935,22100372,,BKN @ HOU,L,39,4,16,0.25,3,12,0.25,14,16,0.875,0,11,11,8,2,0,8,3,25,-5,1,2021-22,James Harden,,,16.3,26.6,10.0,8.5,21.8
22021,201935,22100363,,BKN @ DAL,W,42,7,13,0.538,3,6,0.5,6,7,0.857,0,9,9,12,0,1,5,2,23,7,1,2021-22,James Harden,,,22.3,26.3,10.0,8.7,21.9
22021,201935,22100343,,BKN vs. CHI,L,40,5,21,0.238,1,5,0.2,3,4,0.75,1,6,7,14,1,0,0,2,14,-4,1,2021-22,James Harden,,,13.4,26.1,10.7,8.5,22.2
22021,201935,22100336,,BKN vs. MIN,W,36,4,11,0.364,0,5,0.0,12,15,0.8,0,7,7,9,2,0,6,4,20,10,1,2021-22,James Harden,,,15.5,26.3,11.0,8.7,22.2
22021,201935,22100314,,BKN vs. NYK,W,40,11,20,0.55,3,8,0.375,9,10,0.9,2,8,10,8,3,0,5,1,34,6,1,2021-22,James Harden,,,31.0,27.8,11.0,9.3,23.8
22021,201935,22100294,,BKN vs. PHX,L,40,4,15,0.267,0,6,0.0,4,4,1.0,2,11,13,14,1,2,7,3,12,-8,1,2021-22,James Harden,,,11.8,25.6,11.1,9.4,21.9
22021,201935,22100270,,BKN @ BOS,W,36,4,13,0.308,4,9,0.444,8,9,0.889,1,6,7,11,2,0,3,4,20,29,1,2021-22,James Harden,,,19.7,24.3,11.2,8.7,21.1
22021,201935,22100253,,BKN @ CLE,W,38,5,10,0.5,0,2,0.0,4,4,1.0,1,5,6,14,3,0,5,2,14,-6,1,2021-22,James Harden,,,18.2,21.8,11.1,8.5,19.1
22021,201935,22100233,,BKN vs. ORL,W,41,7,25,0.28,3,13,0.231,19,20,0.95,1,9,10,8,3,2,6,4,36,10,1,2021-22,James Harden,,,26.7,21.8,10.9,8.5,18.9
22021,201935,22100216,,BKN vs. CLE,W,37,6,12,0.5,3,6,0.5,12,12,1.0,0,10,10,7,2,1,6,1,27,5,1,2021-22,James Harden,,,25.2,22.5,10.5,9.0,20.0
22021,201935,22100210,,BKN vs. GSW,L,32,6,13,0.462,2,6,0.333,10,11,0.909,0,4,4,4,0,0,5,3,24,-22,1,2021-22,James Harden,,,14.7,22.4,10.1,8.3,19.8
22021,201935,22100196,,BKN @ OKC,W,36,5,13,0.385,1,8,0.125,5,5,1.0,1,5,6,13,3,0,6,1,16,19,1,2021-22,James Harden,,,16.8,21.7,10.2,8.0,19.3
22021,201935,22100179,,BKN @ NOP,W,38,11,18,0.611,6,10,0.6,11,15,0.733,0,5,5,12,1,1,6,3,39,17,1,2021-22,James Harden,,,33.6,24.2,10.0,7.8,21.3
22021,201935,22100159,,BKN @ ORL,W,30,6,11,0.545,1,4,0.25,4,5,0.8,1,10,11,11,2,0,6,1,17,16,1,2021-22,James Harden,,,18.3,23.9,10.2,8.2,21.6
22021,201935,22100148,,BKN @ CHI,L,34,4,11,0.364,3,7,0.429,3,3,1.0,0,8,8,5,1,1,4,2,14,-23,1,2021-22,James Harden,,,10.7,21.9,9.9,8.0,19.6
22021,201935,22100139,,BKN @ TOR,W,39,10,20,0.5,3,10,0.3,5,6,0.833,5,5,10,8,0,0,2,4,28,11,1,2021-22,James Harden,,,24.6,23.5,9.3,7.7,20.8
22021,201935,22100124,,BKN @ DET,W,36,3,10,0.3,3,5,0.6,4,4,1.0,0,10,10,10,2,1,9,4,13,15,1,2021-22,James Harden,,,9.3,22.8,9.2,8.0,19.8
22021,201935,22100113,,BKN vs. ATL,W,36,5,14,0.357,5,11,0.455,1,1,1.0,0,4,4,11,1,1,3,2,16,-9,1,2021-22,James Harden,,,15.0,23.0,8.9,7.8,19.5
22021,201935,22100092,,BKN vs. DET,W,29,6,9,0.667,4,7,0.571,2,3,0.667,0,10,10,12,0,0,5,0,18,19,1,2021-22,James Harden,,,20.1,21.2,9.3,7.8,18.8
22021,201935,22100072,,BKN vs. IND,W,35,5,11,0.455,3,6,0.5,16,19,0.842,1,7,8,8,1,2,4,3,29,17,1,2021-22,James Harden,,,27.7,21.4,9.4,7.6,19.1
22021,201935,22100057,,BKN vs. MIA,L,36,4,12,0.333,3,8,0.375,3,3,1.0,0,7,7,7,1,1,4,3,14,-12,1,2021-22,James Harden,,,10.7,20.4,9.7,7.9,18.7
22021,201935,22100044,,BKN vs. WAS,W,30,5,17,0.294,1,8,0.125,3,3,1.0,1,5,6,9,1,1,2,1,14,6,1,2021-22,James Harden,,,11.9,20.2,9.3,7.9,18.2
22021,201935,22100035,,BKN vs. CHA,L,33,6,16,0.375,2,8,0.25,1,1,1.0,2,5,7,8,1,1,8,5,15,-15,1,2021-22,James Harden,,,6.4,17.8,8.9,8.1,15.5
22021,201935,22100021,,BKN @ PHI,W,38,7,17,0.412,3,7,0.429,3,4,0.75,1,6,7,8,2,0,5,0,20,-1,1,2021-22,James Harden,,,15.6,18.1,8.6,7.7,15.2
22021,201935,22100001,,BKN @ MIL,L,31,6,16,0.375,4,8,0.5,4,4,1.0,3,5,8,8,1,2,4,3,20,-20,1,2021-22,James Harden,,,17.6,18.7,8.9,7.7,15.9
22022,201935,22201198,,PHI vs. MIA,L,28,5,12,0.417,2,6,0.333,2,2,1.0,0,4,4,4,0,0,3,1,14,-14,1,2022-23,James Harden,,,8.2,17.3,8.5,7.1,14.2
22022,201935,22201181,,PHI vs. BOS,W,40,7,17,0.412,4,9,0.444,2,2,1.0,0,5,5,10,1,2,0,1,20,-4,1,2022-23,James Harden,,,21.4,18.0,8.5,6.6,15.5
22022,201935,22201174,,PHI @ MIL,L,34,4,9,0.444,1,3,0.333,2,2,1.0,1,1,2,6,1,0,5,3,11,-12,1,2022-23,James Harden,,,6.3,17.5,8.0,6.4,14.6
22022,201935,22201150,,PHI vs. TOR,W,37,9,14,0.643,3,6,0.5,2,2,1.0,1,2,3,11,2,1,6,2,23,8,1,2022-23,James Harden,,,21.7,18.0,7.9,5.7,14.8
22022,201935,22201139,,PHI vs. DAL,W,38,4,14,0.286,2,6,0.333,5,7,0.714,2,2,4,12,3,0,2,3,15,3,1,2022-23,James Harden,,,16.2,16.6,8.3,5.3,13.6
22022,201935,22201072,,PHI vs. CHI,L,47,2,14,0.143,0,6,0.0,1,1,1.0,0,7,7,12,1,1,5,2,5,-11,1,2022-23,James Harden,,,2.4,15.7,8.8,5.3,12.8
22022,201935,22201047,,PHI @ CHA,W,31,4,15,0.267,0,6,0.0,3,4,0.75,3,8,11,10,3,0,2,1,11,25,1,2022-23,James Harden,,,13.8,15.4,8.9,5.8,13.0
22022,201935,22201035,,PHI @ CLE,W,40,8,18,0.444,3,9,0.333,9,12,0.75,1,5,6,12,3,0,4,4,28,16,1,2022-23,James Harden,,,25.4,16.7,9.3,5.7,14.9
22022,201935,22201016,,PHI vs. WAS,W,33,6,11,0.545,3,7,0.429,3,4,0.75,0,2,2,14,1,0,3,0,18,25,1,2022-23,James Harden,,,20.7,16.5,9.9,5.2,15.4
22022,201935,22200998,,PHI vs. POR,W,39,6,14,0.429,2,8,0.25,5,5,1.0,1,8,9,8,0,0,2,3,19,-3,1,2022-23,James Harden,,,17.1,16.4,9.9,5.3,15.3
22022,201935,22200972,,PHI @ IND,W,40,3,11,0.273,1,6,0.167,7,9,0.778,1,8,9,20,0,0,1,0,14,13,1,2022-23,James Harden,,,22.8,16.4,11.5,5.8,16.8
22022,201935,22200960,,PHI @ MIL,W,39,11,26,0.423,5,9,0.556,11,11,1.0,4,5,9,10,1,0,2,1,38,5,1,2022-23,James Harden,,,34.1,18.2,11.5,6.2,18.0
22022,201935,22200943,,PHI @ DAL,L,38,8,12,0.667,5,7,0.714,6,6,1.0,0,4,4,13,0,0,6,1,27,-21,1,2022-23,James Harden,,,25.7,19.8,12.2,6.4,20.0
22022,201935,22200936,,PHI @ MIA,W,37,6,15,0.4,4,9,0.444,7,7,1.0,2,5,7,5,0,1,3,2,23,17,1,2022-23,James Harden,,,18.2,19.8,11.6,6.8,19.6
22022,201935,22200920,,PHI vs. MIA,L,39,5,14,0.357,3,8,0.375,7,8,0.875,1,5,6,12,2,0,4,1,20,10,1,2022-23,James Harden,,,20.0,20.3,11.6,7.0,20.0
22022,201935,22200908,,PHI vs. BOS,L,41,5,16,0.313,2,8,0.25,9,9,1.0,1,5,6,8,3,0,4,1,21,9,1,2022-23,James Harden,,,18.2,21.9,11.2,6.9,21.6
22022,201935,22200889,,PHI vs. MEM,W,40,10,16,0.625,6,9,0.667,5,7,0.714,0,7,7,7,1,2,4,2,31,5,1,2022-23,James Harden,,,27.6,23.9,10.9,6.5,23.0
22022,201935,22200875,,PHI vs. CLE,W,38,5,11,0.455,3,7,0.429,6,6,1.0,0,4,4,12,1,1,3,1,19,5,1,2022-23,James Harden,,,21.2,23.0,10.9,6.3,22.6
22022,201935,22200860,,PHI vs. HOU,W,32,9,18,0.5,4,9,0.444,6,7,0.857,0,2,2,10,2,2,3,1,28,12,1,2022-23,James Harden,,,26.2,24.0,10.5,6.3,23.1
22022,201935,22200846,,PHI @ BKN,W,37,9,20,0.45,2,6,0.333,9,9,1.0,2,4,6,6,1,1,3,2,29,-1,1,2022-23,James Harden,,,23.3,25.0,10.3,6.0,23.7
22022,201935,22200837,,PHI vs. NYK,W,37,7,16,0.438,2,7,0.286,4,5,0.8,0,8,8,12,1,0,3,1,20,16,1,2022-23,James Harden,,,19.6,25.6,9.5,5.9,23.4
22022,201935,22200824,,PHI @ BOS,L,37,8,14,0.571,3,7,0.429,7,8,0.875,0,3,3,11,1,1,1,2,26,1,1,2022-23,James Harden,,,27.5,24.4,9.6,5.3,22.8
22022,201935,22200804,,PHI @ NYK,L,38,4,11,0.364,0,4,0.0,4,6,0.667,0,8,8,12,2,1,2,3,12,15,1,2022-23,James Harden,,,15.4,22.9,9.5,5.7,21.7
22022,201935,22200791,,PHI @ SAS,W,25,4,10,0.4,2,5,0.4,6,8,0.75,1,3,4,8,0,0,3,0,16,7,1,2022-23,James Harden,,,14.0,22.2,9.8,5.4,21.3
22022,201935,22200770,,PHI vs. ORL,W,38,7,13,0.538,6,10,0.6,6,7,0.857,1,8,9,10,1,0,7,2,26,7,1,2022-23,James Harden,,,22.6,22.8,9.6,5.7,21.6
22022,201935,22200756,,PHI vs. ORL,L,35,5,14,0.357,3,9,0.333,4,4,1.0,0,8,8,6,0,0,2,2,17,-19,1,2022-23,James Harden,,,13.0,22.4,9.4,5.9,21.0
22022,201935,22200741,,PHI vs. DEN,W,36,5,10,0.5,3,6,0.5,4,6,0.667,1,3,4,13,0,0,0,1,17,-3,1,2022-23,James Harden,,,21.5,21.0,10.0,5.6,20.4
22022,201935,22200721,,PHI vs. BKN,W,35,6,12,0.5,5,10,0.5,6,7,0.857,0,3,3,7,2,1,6,4,23,4,1,2022-23,James Harden,,,17.5,21.4,9.5,5.5,20.1
22022,201935,22200682,,PHI @ POR,W,34,6,11,0.545,1,4,0.25,3,4,0.75,0,10,10,14,0,0,5,3,16,3,1,2022-23,James Harden,,,16.9,20.2,9.9,6.3,19.1
22022,201935,22200668,,PHI @ LAC,W,32,1,6,0.167,0,4,0.0,4,4,1.0,0,3,3,9,1,1,3,1,6,3,1,2022-23,James Harden,,,7.7,17.9,10.2,6.0,17.6
22022,201935,22200655,,PHI @ LAL,W,36,9,15,0.6,4,7,0.571,2,2,1.0,0,7,7,13,1,1,2,3,24,1,1,2022-23,James Harden,,,26.8,18.3,10.3,5.9,18.3
22022,201935,22200646,,PHI @ UTA,W,38,11,19,0.579,4,10,0.4,5,5,1.0,1,5,6,11,0,0,2,4,31,-2,1,2022-23,James Harden,,,28.4,18.8,10.3,6.2,18.4
22022,201935,22200626,,PHI vs. OKC,L,36,6,13,0.462,5,10,0.5,7,8,0.875,0,6,6,15,1,0,7,3,24,-4,1,2022-23,James Harden,,,22.0,20.0,10.6,6.0,19.0
22022,201935,22200612,,PHI vs. DET,W,26,6,7,0.857,2,3,0.667,2,3,0.667,1,11,12,15,2,0,3,1,16,35,1,2022-23,James Harden,,,26.2,20.0,11.3,6.8,20.3
22022,201935,22200596,,PHI @ DET,W,28,7,14,0.5,3,5,0.6,3,4,0.75,1,10,11,11,0,1,1,2,20,7,1,2022-23,James Harden,,,22.9,19.4,11.4,7.0,20.3
22022,201935,22200581,,PHI vs. CHI,L,34,4,17,0.235,3,9,0.333,6,8,0.75,5,2,7,11,1,0,1,0,17,-10,1,2022-23,James Harden,,,17.7,19.4,11.9,6.9,20.8
22022,201935,22200567,,PHI vs. IND,W,43,8,20,0.4,2,8,0.25,8,10,0.8,0,6,6,8,1,2,4,3,26,-4,1,2022-23,James Harden,,,19.0,20.3,11.4,7.1,20.5
22022,201935,22200554,,PHI vs. NOP,W,38,8,19,0.421,3,9,0.333,8,10,0.8,0,2,2,8,2,1,1,3,27,10,1,2022-23,James Harden,,,22.8,20.7,11.5,7.0,21.0
22022,201935,22200534,,PHI @ NOP,L,35,5,8,0.625,4,7,0.571,6,6,1.0,0,1,1,10,0,0,7,1,20,3,1,2022-23,James Harden,,,16.3,21.1,11.1,6.1,21.0
22022,201935,22200506,,PHI @ WAS,L,40,7,14,0.5,2,8,0.25,10,10,1.0,0,7,7,13,3,1,5,1,26,-2,1,2022-23,James Harden,,,28.5,23.1,11.5,6.5,23.1
22022,201935,22200493,,PHI @ NYK,W,43,7,16,0.438,5,11,0.455,10,11,0.909,0,4,4,13,4,1,1,3,29,10,1,2022-23,James Harden,,,33.0,23.6,11.5,6.2,23.7
22022,201935,22200480,,PHI vs. LAC,W,41,6,17,0.353,3,6,0.5,5,6,0.833,0,11,11,21,1,0,3,2,20,11,1,2022-23,James Harden,,,25.3,22.5,12.5,6.7,23.4
22022,201935,22200467,,PHI vs. DET,W,33,6,14,0.429,2,7,0.286,1,2,0.5,0,2,2,8,1,1,4,2,15,8,1,2022-23,James Harden,,,10.3,21.6,11.8,6.3,22.2
22022,201935,22200453,,PHI vs. TOR,W,42,5,14,0.357,1,6,0.167,3,3,1.0,0,7,7,8,1,0,5,2,14,14,1,2022-23,James Harden,,,9.1,21.4,11.1,5.8,20.5
22022,201935,22200432,,PHI vs. GSW,W,36,8,15,0.533,4,8,0.5,7,9,0.778,1,4,5,9,0,0,4,4,27,8,1,2022-23,James Harden,,,21.5,22.1,10.9,5.2,20.4
22022,201935,22200409,,PHI vs. SAC,W,36,7,13,0.538,4,7,0.571,3,6,0.5,0,7,7,15,5,0,6,2,21,24,1,2022-23,James Harden,,,24.3,22.5,11.3,5.2,21.0
22022,201935,22200399,,PHI vs. CHA,W,38,6,12,0.5,3,8,0.375,4,5,0.8,1,8,9,16,0,1,4,3,19,18,1,2022-23,James Harden,,,22.4,21.8,12.1,5.5,21.4
22022,201935,22200382,,PHI vs. LAL,W,47,9,19,0.474,3,8,0.375,7,8,0.875,1,3,4,12,2,1,5,2,28,10,1,2022-23,James Harden,,,24.8,21.9,12.5,5.7,21.6
22022,201935,22200356,,PHI @ HOU,L,38,4,19,0.211,4,11,0.364,9,10,0.9,1,3,4,7,2,0,7,2,21,4,1,2022-23,James Harden,,,9.6,22.0,12.2,6.0,20.9
22022,201935,22200108,,PHI vs. WAS,L,35,8,18,0.444,3,8,0.375,5,6,0.833,0,5,5,10,1,0,3,2,24,-9,1,2022-23,James Harden,,,19.9,21.8,11.9,5.8,20.0
22022,201935,22200097,,PHI @ WAS,W,38,8,17,0.471,2,6,0.333,5,6,0.833,0,7,7,17,2,0,4,2,23,8,1,2022-23,James Harden,,,25.1,21.2,12.3,6.1,19.2
22022,201935,22200084,,PHI @ CHI,W,36,2,13,0.154,0,5,0.0,11,11,1.0,0,6,6,11,2,0,3,0,15,-3,1,2022-23,James Harden,,,15.2,20.7,11.3,5.6,18.2
22022,201935,22200073,,PHI @ TOR,W,34,4,9,0.444,0,3,0.0,3,3,1.0,1,3,4,4,0,2,5,2,11,3,1,2022-23,James Harden,,,6.3,20.3,10.9,5.8,17.8
22022,201935,22200059,,PHI @ TOR,L,36,5,12,0.417,3,6,0.5,5,6,0.833,0,7,7,9,0,1,3,2,18,-6,1,2022-23,James Harden,,,16.5,20.7,11.0,5.8,18.6
22022,201935,22200044,,PHI vs. IND,W,35,10,18,0.556,5,10,0.5,4,4,1.0,0,9,9,11,2,0,1,2,29,16,1,2022-23,James Harden,,,31.0,20.9,11.2,6.2,19.5
22022,201935,22200028,,PHI vs. SAS,L,40,4,18,0.222,1,6,0.167,3,4,0.75,4,5,9,12,1,2,2,3,12,0,1,2022-23,James Harden,,,12.5,20.0,10.9,6.4,18.3
22022,201935,22200015,,PHI vs. MIL,L,40,13,24,0.542,1,7,0.143,4,4,1.0,0,8,8,9,2,1,2,2,31,5,1,2022-23,James Harden,,,28.0,21.2,10.2,6.3,18.9
22022,201935,22200001,,PHI @ BOS,L,37,9,14,0.643,5,9,0.556,12,12,1.0,0,8,8,7,0,0,3,3,35,1,1,2022-23,James Harden,,,31.9,21.9,9.7,6.7,19.6
22023,201935,22301184,,LAC vs. UTA,L,10,1,4,0.25,0,2,0.0,2,3,0.667,0,0,0,5,0,0,1,0,4,8,1,2023-24,James Harden,,,3.7,20.2,9.5,6.3,19.0
